RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-04-06;JPYM20;BRBMEFJPY3C3;FINANCIAL;;;;;4869,63;;;
2020-04-06;JPYN20;BRBMEFJPY3D1;FINANCIAL;;;;;4882,69;;;
2020-04-06;JPYQ20;BRBMEFJPY3E9;FINANCIAL;;;;;4891,51;;;
2020-04-06;JSEM20;BRBMEFJSE0W8;FINANCIAL;;;;;42858;;;
2020-04-06;JSEU20;BRBMEFJSE0X6;FINANCIAL;;;;;42624;;;
2020-04-06;MEXK20;BRBMEFMEX0G9;FINANCIAL;24882;24882;24882;24882;24913,399;;3;700
2020-04-06;MEXM20;BRBMEFMEX0H7;FINANCIAL;;;;;25027,486;;;
2020-04-06;MEXN20;BRBMEFMEX0I5;FINANCIAL;;;;;25151,504;;;
2020-04-06;MIXM20;BRBMEFMIX0W2;FINANCIAL;;;;;2628;;;
2020-04-06;MIXU20;BRBMEFMIX0X0;FINANCIAL;;;;;2626;;;
2020-04-06;MXNK20;BRBMEFMXN3A5;FINANCIAL;;;;;2124,854;;;
2020-04-06;MXNM20;BRBMEFMXN3B3;FINANCIAL;;;;;2119,924;;;
2020-04-06;MXNN20;BRBMEFMXN3C1;FINANCIAL;;;;;2114,819;;;
2020-04-06;NOKK20;BRBMEFNOK0G1;FINANCIAL;;;;;10418,984;;;
2020-04-06;NOKM20;BRBMEFNOK0H9;FINANCIAL;;;;;10417,367;;;
2020-04-06;NOKN20;BRBMEFNOK0I7;FINANCIAL;;;;;10416,693;;;
2020-04-06;NZDK20;BRBMEFNZD2W0;FINANCIAL;;;;;3140,092;;;
2020-04-06;NZDM20;BRBMEFNZD2X8;FINANCIAL;;;;;3143,779;;;
2020-04-06;NZDN20;BRBMEFNZD2Y6;FINANCIAL;;;;;3146,662;;;
2020-04-06;NZLK20;BRBMEFNZL0G7;FINANCIAL;;;;;593,2;;;
2020-04-06;NZLM20;BRBMEFNZL0H5;FINANCIAL;;;;;593;;;
2020-04-06;NZLN20;BRBMEFNZL0I3;FINANCIAL;;;;;592,8;;;
2020-04-06;OC1F21;BRBMEFOC10F2;FINANCIAL;;;;;97649,54;;;
2020-04-06;OC1F22;BRBMEFOC10I6;FINANCIAL;;;;;93176,04;;;
2020-04-06;OC1F23;BRBMEFOC10K2;FINANCIAL;;;;;86423,03;;;
2020-04-06;OC1F24;BRBMEFOC10M8;FINANCIAL;;;;;79096,2;;;
2020-04-06;OC1F25;BRBMEFOC10O4;FINANCIAL;;;;;72407,63;;;
2020-04-06;OC1F26;BRBMEFOC11E3;FINANCIAL;;;;;66055,47;;;
2020-04-06;OC1F27;BRBMEFOC11Z8;FINANCIAL;;;;;60206,91;;;
2020-04-06;OC1F28;BRBMEFOC11X3;FINANCIAL;;;;;54935,75;;;
2020-04-06;OC1F29;BRBMEFOC11J2;FINANCIAL;;;;;50027,74;;;
2020-04-06;OC1F30;BRBMEFOC11Y1;FINANCIAL;;;;;45811,13;;;
2020-04-06;OC1F31;BRBMEFOC1364;FINANCIAL;;;;;41683,17;;;
2020-04-06;OC1F33;BRBMEFOC13I0;FINANCIAL;;;;;34597,57;;;
2020-04-06;OC1F35;BRBMEFOC13H2;FINANCIAL;;;;;28768,3;;;
2020-04-06;OC1G21;BRBMEFOC13J8;FINANCIAL;;;;;97396,26;;;
2020-04-06;OC1H21;BRBMEFOC13K6;FINANCIAL;;;;;97146,91;;;
2020-04-06;OC1J21;BRBMEFOC1000;FINANCIAL;;;;;96794,33;;;
2020-04-06;OC1J22;BRBMEFOC12G6;FINANCIAL;;;;;91687,75;;;
2020-04-06;OC1J23;BRBMEFOC12S1;FINANCIAL;;;;;84473,99;;;
2020-04-06;OC1J24;BRBMEFOC13A7;FINANCIAL;;;;;77531,07;;;
2020-04-06;OC1J25;BRBMEFOC13L4;FINANCIAL;;;;;70824,89;;;
2020-04-06;OC1K20;BRBMEFOC1398;FINANCIAL;;;;;99760,66;;;
2020-04-06;OC1M20;BRBMEFOC13B5;FINANCIAL;;;;;99501,82;;;
2020-04-06;OC1N20;BRBMEFOC10D7;FINANCIAL;;;;;99239,39;;;
2020-04-06;OC1N21;BRBMEFOC10G0;FINANCIAL;;;;;95767,34;;;
2020-04-06;OC1N22;BRBMEFOC10J4;FINANCIAL;;;;;90108,17;;;
2020-04-06;OC1N23;BRBMEFOC10L0;FINANCIAL;;;;;82730,76;;;
2020-04-06;OC1N24;BRBMEFOC10N6;FINANCIAL;;;;;75791,47;;;
2020-04-06;OC1N25;BRBMEFOC12Z6;FINANCIAL;;;;;69340,59;;;
2020-04-06;OC1N26;BRBMEFOC1307;FINANCIAL;;;;;63194,55;;;
2020-04-06;OC1Q20;BRBMEFOC13C3;FINANCIAL;;;;;98949,52;;;
2020-04-06;OC1U20;BRBMEFOC13D1;FINANCIAL;;;;;98689,04;;;
2020-04-06;OC1V20;BRBMEFOC10E5;FINANCIAL;;;;;98430,11;;;
2020-04-06;OC1V21;BRBMEFOC10H8;FINANCIAL;;;;;94480,12;;;
2020-04-06;OC1V22;BRBMEFOC12K8;FINANCIAL;;;;;88178,23;;;
2020-04-06;OC1V23;BRBMEFOC1331;FINANCIAL;;;;;81144,16;;;
2020-04-06;OC1V24;BRBMEFOC13E9;FINANCIAL;;;;;74054,51;;;
2020-04-06;OC1X20;BRBMEFOC13F6;FINANCIAL;;;;;98172,7;;;
2020-04-06;OC1Z20;BRBMEFOC13G4;FINANCIAL;;;;;97926,5;;;
2020-04-06;OZ1K20;BRBMEFOZ10N7;METAL;;;;;282,136;;;
2020-04-06;OZ1M20;BRBMEFOZ10O5;METAL;;;;;282,873;;;
2020-04-06;PCAROJ20;BRPCAR340000;FINANCIAL;;;;;65,27;;;
2020-04-06;PCAROK20;BRPCAR350009;FINANCIAL;;;;;65,31;;;
2020-04-06;PETRPJ20;BRPETR440013;FINANCIAL;15,29;15,86;15,73;15,83;15,79;;85;143600
2020-04-06;PETRPK20;BRPETR450012;FINANCIAL;;;;;15,83;;;
2020-04-06;PSSAOJ20;BRPSSA340019;FINANCIAL;43,67;44,94;44,45;44,94;45,34;;36;6300
2020-04-06;PSSAOK20;BRPSSA350018;FINANCIAL;;;;;45,42;;;
2020-04-06;RUBK20;BRBMEFRUB0G0;FINANCIAL;;;;;76409,465;;;
2020-04-06;RUBM20;BRBMEFRUB0H8;FINANCIAL;;;;;76759,839;;;
2020-04-06;RUBN20;BRBMEFRUB0I6;FINANCIAL;;;;;77100,271;;;
2020-04-06;SEKK20;BRBMEFSEK0G8;FINANCIAL;;;;;10123,138;;;
2020-04-06;SEKM20;BRBMEFSEK0H6;FINANCIAL;;;;;10118,609;;;
2020-04-06;SEKN20;BRBMEFSEK0I4;FINANCIAL;;;;;10113,802;;;
2020-04-06;SJCF21;BRBMEFSJC1N7;AGRIBUSINESS;;;;;19,1027;;;
2020-04-06;SJCH21;BRBMEFSJC1V0;AGRIBUSINESS;;;;;18,7555;;;
2020-04-06;SJCK20;BRBMEFSJC1Q0;AGRIBUSINESS;18,84;18,93;18,89;18,84;18,8602;;4;4
2020-04-06;SJCK21;BRBMEFSJC1W8;AGRIBUSINESS;;;;;18,7169;;;
2020-04-06;SJCN20;BRBMEFSJC1R8;AGRIBUSINESS;19,04;19,04;19,04;19,04;18,987;;1;1
2020-04-06;SJCQ20;BRBMEFSJC1S6;AGRIBUSINESS;;;;;19,0476;;;
2020-04-06;SJCU20;BRBMEFSJC1T4;AGRIBUSINESS;;;;;19,0311;;;
2020-04-06;SJCX20;BRBMEFSJC1U2;AGRIBUSINESS;;;;;19,0752;;;
2020-04-06;SWIK20;BRBMEFSWI0G0;FINANCIAL;;;;;977,3;;;
2020-04-06;SWIM20;BRBMEFSWI0H8;FINANCIAL;;;;;976,3;;;
2020-04-06;SWIN20;BRBMEFSWI0I6;FINANCIAL;;;;;975,1;;;
2020-04-06;T10M20;BRBMEFT101O7;FINANCIAL;138,405;138,504;138,48;138,405;138,4062;;13;360
2020-04-06;T10U20;BRBMEFT101P4;FINANCIAL;;;;;138,0312;;;
2020-04-06;TRYK20;BRBMEFTRY2W9;FINANCIAL;;;;;767,149;;;
2020-04-06;TRYM20;BRBMEFTRY2X7;FINANCIAL;;;;;757,009;;;
2020-04-06;TRYN20;BRBMEFTRY2Y5;FINANCIAL;;;;;747,962;;;
2020-04-06;TUQK20;BRBMEFTUQ0G1;FINANCIAL;;;;;6900,2;;;
2020-04-06;TUQM20;BRBMEFTUQ0H9;FINANCIAL;;;;;7003,2;;;
2020-04-06;TUQN20;BRBMEFTUQ0I7;FINANCIAL;;;;;7096,8;;;
2020-04-06;USIMAJ20;BRUSIM540015;FINANCIAL;4,17;4,24;4,18;4,17;4,07;;2;600
2020-04-06;USIMAK20;BRUSIM550014;FINANCIAL;;;;;4,08;;;
2020-04-06;VALEOJ20;BRVALE340014;FINANCIAL;42,53;43,22;43,03;42,71;43,18;;123;130800
2020-04-06;VALEOK20;BRVALE350013;FINANCIAL;;;;;43,28;;;
2020-04-06;VVAROJ20;BRVVAR340017;FINANCIAL;4,21;4,43;4,34;4,24;4,36;;17;16000
2020-04-06;VVAROK20;BRVVAR350016;FINANCIAL;;;;;4,37;;;
2020-04-06;WDOF21;BRBMEFWDO1G7;FINANCIAL;;;;;5338,605;;;
2020-04-06;WDOF22;BRBMEFWDO3A6;FINANCIAL;;;;;5471,921;;;
2020-04-06;WDOF25;BRBMEFWDO1H5;FINANCIAL;;;;;6564,441;;;
2020-04-06;WDOJ22;BRBMEFWDO2K7;FINANCIAL;;;;;5529,601;;;
2020-04-06;WDOK20;BRBMEFWDO352;FINANCIAL;5233;5319,5;5272,397;5294,5;5293,46;;718242;1968767
2020-04-06;WDOM20;BRBMEFWDO345;FINANCIAL;5261;5309;5292;5298,5;5301,494;;17;37
2020-04-06;WDON20;BRBMEFWDO2N1;FINANCIAL;;;;;5308,111;;;
2020-04-06;WDON21;BRBMEFWDO1Y0;FINANCIAL;;;;;5384,189;;;
2020-04-06;WDON22;BRBMEFWDO2M3;FINANCIAL;;;;;5609,394;;;
2020-04-06;WDOQ20;BRBMEFWDO378;FINANCIAL;;;;;5315,376;;;
2020-04-06;WDOU20;BRBMEFWDO394;FINANCIAL;;;;;5322,616;;;
2020-04-06;WDOV20;BRBMEFWDO360;FINANCIAL;5286,5;5286,5;5286,5;5286,5;5327,852;;1;3
2020-04-06;WDOV21;BRBMEFWDO386;FINANCIAL;;;;;5424,419;;;
2020-04-06;WDOX20;BRBMEFWDO3B4;FINANCIAL;;;;;5333,016;;;
2020-04-06;WDOZ20;BRBMEFWDO3C2;FINANCIAL;;;;;5335,756;;;
2020-04-06;WEUK20;BRBMEFWEU2X1;FINANCIAL;;;;;5720,848;;;
2020-04-06;WEUM20;BRBMEFWEU2Y9;FINANCIAL;;;;;5736,598;;;
2020-04-06;WING21;BRBMEFWIN2Q0;FINANCIAL;;;;;75328;;;
2020-04-06;WING22;BRBMEFWIN2W8;FINANCIAL;;;;;78279;;;
2020-04-06;WINJ20;BRBMEFWIN2K3;FINANCIAL;72150;75370;74215;74400;74106;;3829335;10796056
2020-04-06;WINJ21;BRBMEFWIN2R8;FINANCIAL;;;;;75644;;;
2020-04-06;WINM20;BRBMEFWIN2L1;FINANCIAL;74180;75875;75017;74700;74359;;35;142
2020-04-06;WINM21;BRBMEFWIN2S6;FINANCIAL;;;;;76041;;;
2020-04-06;WINQ20;BRBMEFWIN2N7;FINANCIAL;;;;;74586;;;
2020-04-06;WINQ21;BRBMEFWIN2T4;FINANCIAL;;;;;76552;;;
2020-04-06;WINV20;BRBMEFWIN2O5;FINANCIAL;;;;;74826;;;
2020-04-06;WINV21;BRBMEFWIN2U2;FINANCIAL;;;;;77019;;;
2020-04-06;WINZ20;BRBMEFWIN2P2;FINANCIAL;;;;;75075;;;
2020-04-06;WINZ21;BRBMEFWIN2V0;FINANCIAL;;;;;77585;;;
2020-04-06;WSPM20;BRBMEFWSP068;FINANCIAL;2574,5;2656,5;2623,1;2656,5;2656,5;;430;2339
2020-04-06;WSPU20;BRBMEFWSP076;FINANCIAL;2605;2661,25;2642,53;2661,25;2675;;27;101
2020-04-06;ZARK20;BRBMEFZAR2W9;FINANCIAL;;;;;2827,201;;;
2020-04-06;ZARM20;BRBMEFZAR2X7;FINANCIAL;;;;;2820,448;;;
2020-04-06;ZARN20;BRBMEFZAR2Y5;FINANCIAL;;;;;2812,674;;;
2020-04-06;A1MT34;BRA1MTBDR008;CASH;241,04;241,04;241,04;241,04;;;1;400
2020-04-06;AALL34;BRAALLBDR003;CASH;50;50,7;50,31;50;;;3;110
2020-04-06;AALR3;BRAALRACNOR6;CASH;8,46;9,05;8,77;8,92;;;3059;783700
2020-04-06;AALR3F;BRAALRACNOR6;ODD LOT;8,48;9,05;8,79;8,94;;;271;6296
2020-04-06;AAPL34;BRAAPLBDR004;CASH;131;138,2;134,37;138,2;;;12;5850
2020-04-06;AAPL34F;BRAAPLBDR004;ODD LOT;120,07;137,98;130,83;130;;;6;17
2020-04-06;ABBV34;BRABBVBDR001;CASH;397,7;397,7;397,7;397,7;;;1;100
2020-04-06;ABCB4;BRABCBACNPR4;CASH;12,35;13,29;12,82;12,66;;;3433;714100
2020-04-06;ABCB4F;BRABCBACNPR4;ODD LOT;12,35;13,27;12,82;12,59;;;616;10574
2020-04-06;ABCP11;BRABCPCTF000;CASH;81,51;84,29;83,76;84,04;;;306;11905
2020-04-06;ABEV3;BRABEVACNOR1;CASH;11,68;12,57;12,08;11,86;;;36348;19126100
2020-04-06;ABEV3F;BRABEVACNOR1;ODD LOT;11,7;12,55;12,13;11,9;;;4313;74338
2020-04-06;ABUD34;BRABUDBDR009;CASH;232,3;232,3;232,3;232,3;;;1;200
2020-04-06;ADHM3;BRADHMACNOR9;CASH;1,28;1,6;1,45;1,6;;;114;86800
2020-04-06;ADHM3F;BRADHMACNOR9;ODD LOT;1,15;1,6;1,43;1,6;;;63;1413
2020-04-06;AFCR11;BRAFCRCTF007;CASH;80;98,99;96,72;98,99;;;7;42
2020-04-06;AFLT3;BRAFLTACNOR1;CASH;6,99;7,25;7,12;7,09;;;20;4300
2020-04-06;AFLT3F;BRAFLTACNOR1;ODD LOT;5,88;7,19;6,71;7,1;;;38;424
2020-04-06;AGRO3;BRAGROACNOR7;CASH;17,01;17,48;17,23;17,3;;;474;127300
2020-04-06;AGRO3F;BRAGROACNOR7;ODD LOT;17;17,45;17,27;17,17;;;115;2333
2020-04-06;ALMI11;BRALMICTF003;CASH;1300,03;1400;1331,4;1305;;;34;104
2020-04-06;ALPA3;BRALPAACNOR0;CASH;18,59;21;19,79;21;;;3;300
2020-04-06;ALPA3F;BRALPAACNOR0;ODD LOT;19,83;22;20,54;19,83;;;19;256
2020-04-06;ALPA4;BRALPAACNPR7;CASH;23,61;25,84;24,37;23,95;;;9735;1809200
2020-04-06;ALPA4F;BRALPAACNPR7;ODD LOT;23,5;25,74;24,54;24,38;;;222;8426
2020-04-06;ALSO3;BRALSOACNOR5;CASH;24,5;26,8;25,72;25,74;;;8854;1890000
2020-04-06;ALSO3F;BRALSOACNOR5;ODD LOT;24;26,79;25,67;25,79;;;165;7375
2020-04-06;ALUP11;BRALUPCDAM15;CASH;23,5;25;24,19;23,5;;;6018;1072000
2020-04-06;ALUP11F;BRALUPCDAM15;ODD LOT;23,52;24,89;24,27;23,69;;;424;9164
2020-04-06;ALUP3;BRALUPACNOR8;CASH;10,65;11,21;11,06;11,08;;;95;12800
2020-04-06;ALUP3F;BRALUPACNOR8;ODD LOT;11;11,59;11,28;11,06;;;8;55
2020-04-06;ALUP4;BRALUPACNPR5;CASH;6,14;6,86;6,53;6,3;;;118;25500
2020-04-06;ALUP4F;BRALUPACNPR5;ODD LOT;6,3;6,85;6,63;6,3;;;54;800
2020-04-06;ALZR11;BRALZRCTF006;CASH;100,4;102,5;101,98;101,7;;;750;9080
2020-04-06;AMAR3;BRAMARACNOR4;CASH;3,92;4,35;4,13;4,01;;;14296;9210800
2020-04-06;AMAR3F;BRAMARACNOR4;ODD LOT;3,93;4,33;4,14;4,08;;;1347;35658
2020-04-06;AMGN34;BRAMGNBDR004;CASH;1104,19;1104,19;1104,19;1104,19;;;1;100
2020-04-06;AMZO34;BRAMZOBDR002;CASH;5106;5268;5214,44;5268;;;4;90
2020-04-06;AMZO34F;BRAMZOBDR002;ODD LOT;5100;5100;5100;5100;;;1;1
2020-04-06;ANIM3;BRANIMACNOR6;CASH;17,77;19,05;18,5;18,16;;;6041;1053700
2020-04-06;ANIM3F;BRANIMACNOR6;ODD LOT;17,64;19,12;18,54;17,82;;;153;4173
2020-04-06;APER3;BRAPERACNOR9;CASH;14,8;16,57;15,77;15,87;;;192;44900
2020-04-06;APER3F;BRAPERACNOR9;ODD LOT;13,87;16,13;15,67;15;;;62;1078
2020-04-06;ARRI11;BRARRICTF009;CASH;76;81;79,11;79,49;;;21;262
2020-04-06;ARZZ3;BRARZZACNOR3;CASH;34,35;39,8;36,9;37,5;;;3020;556400
2020-04-06;ARZZ3F;BRARZZACNOR3;ODD LOT;34,4;39,71;36,25;38,76;;;601;8794
2020-04-06;ATMP3;BRATMPACNOR8;CASH;4,85;5,62;5,18;5,55;;;32;7500
2020-04-06;ATMP3F;BRATMPACNOR8;ODD LOT;4,6;5,1;4,83;5;;;17;259
2020-04-06;ATOM3;BRATOMACNOR1;CASH;1,3;1,4;1,35;1,38;;;29;6600
2020-04-06;ATOM3F;BRATOMACNOR1;ODD LOT;1,25;1,39;1,32;1,36;;;49;691
2020-04-06;ATSA11;BRATSACTF000;CASH;138;138;138;138;;;1;1
2020-04-06;ATTB34;BRATTBBDR007;CASH;155,92;155,92;155,92;155,92;;;1;130
2020-04-06;AVGO34;BRAVGOBDR003;CASH;265,04;265,04;265,04;265,04;;;2;1100
2020-04-06;AZEV3;BRAZEVACNOR0;CASH;3,26;3,29;3,27;3,29;;;3;300
2020-04-06;AZEV3F;BRAZEVACNOR0;ODD LOT;3,22;3,22;3,22;3,22;;;1;1
2020-04-06;AZEV4;BRAZEVACNPR7;CASH;2,04;2,2;2,11;2,04;;;15;6000
2020-04-06;AZEV4F;BRAZEVACNPR7;ODD LOT;1,9;2;1,94;1,9;;;5;40
2020-04-06;AZUL4;BRAZULACNPR4;CASH;14,71;15,92;15,48;15,6;;;23613;9645800
2020-04-06;AZUL4F;BRAZULACNPR4;ODD LOT;14,71;15,89;15,47;15,65;;;5024;114300
2020-04-06;B3SA3;BRB3SAACNOR6;CASH;36,66;39,81;38,3;37,21;;;38922;13549100
2020-04-06;B3SA3F;BRB3SAACNOR6;ODD LOT;36,7;39,76;38,58;37,29;;;2079;37212
2020-04-06;BABA34;BRBABABDR005;CASH;1024;1024;1024;1024;;;1;30
2020-04-06;BAHI3F;BRBAHIACNOR1;ODD LOT;59,01;72;63,86;72;;;5;16
2020-04-06;BALM4;BRBALMACNPR2;CASH;10,5;10,9;10,8;10,9;;;4;400
2020-04-06;BARI11;BRBARICTF003;CASH;85,5;90;87,77;86,2;;;67;16942
2020-04-06;BAUH4;BRBAUHACNPR3;CASH;78,03;85;81,5;81,99;;;6;600
2020-04-06;BAUH4F;BRBAUHACNPR3;ODD LOT;80,7;84;83,78;84;;;3;15
2020-04-06;BAZA3;BRBAZAACNOR0;CASH;35;36;35,76;35,99;;;97;27500
2020-04-06;BAZA3F;BRBAZAACNOR0;ODD LOT;35;37,49;36;36;;;126;1970
2020-04-06;BBAS3;BRBBASACNOR3;CASH;26,74;28,3;27,73;27,86;;;53730;21414000
2020-04-06;BBAS3F;BRBBASACNOR3;ODD LOT;26,72;28,29;27,71;27,78;;;5537;108144
2020-04-06;BBDC3;BRBBDCACNOR1;CASH;18,48;19,85;19,47;19,46;;;21996;6008200
2020-04-06;BBDC3F;BRBBDCACNOR1;ODD LOT;18,49;19,83;19,42;19,37;;;1390;25805
2020-04-06;BBDC4;BRBBDCACNPR8;CASH;20,53;21,38;21,04;21,03;;;70332;56656600
2020-04-06;BBDC4F;BRBBDCACNPR8;ODD LOT;20,55;21,37;21,04;21;;;4267;76555
2020-04-06;BBFI11B;BRBBFICTF006;CASH;2251,44;2299,98;2266,17;2270;;;62;139
2020-04-06;BBPO11;BRBBPOCTF003;CASH;133,01;135,8;134,93;134,9;;;1268;19060
2020-04-06;BBRC11;BRBBRCCTF004;CASH;120;123,5;123,19;123,47;;;55;412
2020-04-06;BBRK3;BRBBRKACNOR4;CASH;1,52;1,6;1,54;1,53;;;225;144900
2020-04-06;BBRK3F;BRBBRKACNOR4;ODD LOT;1,36;1,62;1,53;1,55;;;100;1785
2020-04-06;BBSD11;BRBBSDCTF000;CASH;62,04;63,35;62,95;62,04;;;5;240
2020-04-06;BBSD11F;BRBBSDCTF000;ODD LOT;65;68;66;68;;;3;3
2020-04-06;BBSE3;BRBBSEACNOR5;CASH;23,58;25,01;24,22;23,63;;;14793;3483400
2020-04-06;BBSE3F;BRBBSEACNOR5;ODD LOT;23,6;24,92;24,36;23,94;;;1608;26051
2020-04-06;BBVJ11;BRBBVJCTF001;CASH;58;61,99;61,66;61,9;;;59;1337
2020-04-06;BCFF11;BRBCFFCTF000;CASH;76,9;78,5;78,09;76,9;;;3600;58904
2020-04-06;BCIA11;BRBCIACTF005;CASH;149,06;151,99;150,85;150,99;;;83;566
2020-04-06;BCRI11;BRBCRICTF009;CASH;99,5;101;100,13;99,51;;;274;2836
2020-04-06;BCSA34;BRBCSABDR005;CASH;12,3;12,63;12,52;12,61;;;29;3740
2020-04-06;BCSA34F;BRBCSABDR005;ODD LOT;14,55;16,9;15,28;15;;;20;31
2020-04-06;BDLL4;BRBDLLACNPR8;CASH;6,49;6,53;6,5;6,53;;;4;1200
2020-04-06;BEEF11;BRBEEFN02OR8;CASH;3,56;3,99;3,73;3,56;;;156;105500
2020-04-06;BEEF11F;BRBEEFN02OR8;ODD LOT;3,6;4,09;3,77;3,6;;;41;570
2020-04-06;BEEF3;BRBEEFACNOR6;CASH;8,83;9,33;9,08;9;;;22158;9482700
2020-04-06;BEEF3F;BRBEEFACNOR6;ODD LOT;8,85;9,32;9,09;9;;;951;25955
2020-04-06;BEES3;BRBEESACNOR9;CASH;4,87;5,04;4,93;4,9;;;95;28700
2020-04-06;BEES3F;BRBEESACNOR9;ODD LOT;4,83;5,05;4,93;4,92;;;186;2097
2020-04-06;BEES4;BRBEESACNPR6;CASH;4,95;5,2;5,05;4,95;;;10;1000
2020-04-06;BEES4F;BRBEESACNPR6;ODD LOT;4,96;5,15;5,03;5,09;;;48;512
2020-04-06;BERK34;BRBERKBDR002;CASH;953,87;977;960,79;977;;;6;200
2020-04-06;BERK34F;BRBERKBDR002;ODD LOT;930;952,33;937,84;952,33;;;5;10
2020-04-06;BGIP4;BRBGIPACNPR8;CASH;24,58;26,25;25,18;26,25;;;5;600
2020-04-06;BGIP4F;BRBGIPACNPR8;ODD LOT;26,26;26,26;26,26;26,26;;;1;1
2020-04-06;BICR11;BRBICRCTF009;CASH;96,01;104,87;100,2;100;;;21;113
2020-04-06;BIDI11;BRBIDICDAXX3;CASH;28,28;30,12;28,97;28,71;;;3340;682000
2020-04-06;BIDI11F;BRBIDICDAXX3;ODD LOT;28,32;30,1;29,21;29,13;;;338;5357
2020-04-06;BIDI3;BRBIDIACNOR3;CASH;9,57;10,3;9,85;9,88;;;777;205000
2020-04-06;BIDI3F;BRBIDIACNOR3;ODD LOT;9,62;10,29;9,89;9,8;;;363;6471
2020-04-06;BIDI4;BRBIDIACNPR0;CASH;9,23;10,04;9,57;9,23;;;5972;2490400
2020-04-06;BIDI4F;BRBIDIACNPR0;ODD LOT;9,23;10,05;9,62;9,36;;;2601;48823
2020-04-06;BIDU34;BRBIDUBDR002;CASH;534,5;534,5;534,5;534,5;;;1;50
2020-04-06;BIOM3;BRBIOMACNOR2;CASH;9,8;10,74;9,96;9,99;;;82;22800
2020-04-06;BIOM3F;BRBIOMACNOR2;ODD LOT;9,5;10,33;9,67;10,33;;;22;281
2020-04-06;BKBR3;BRBKBRACNOR4;CASH;7,5;8,22;7,79;7,5;;;4929;1531500
2020-04-06;BKBR3F;BRBKBRACNOR4;ODD LOT;7,73;8,8;7,97;7,79;;;511;9977
2020-04-06;BKNG34;BRBKNGBDR006;CASH;278,1;285;279,73;285;;;3;130
2020-04-06;BLMO11;BRBLMOCTF009;CASH;26662,53;26662,53;26662,53;26662,53;;;1;4
2020-04-06;BMEB3F;BRBMEBACNOR8;ODD LOT;12,26;12,38;12,31;12,38;;;3;9
2020-04-06;BMEB4;BRBMEBACNPR5;CASH;10,01;10,8;10,47;10,76;;;26;3400
2020-04-06;BMEB4F;BRBMEBACNPR5;ODD LOT;10,21;10,8;10,62;10,21;;;11;136
2020-04-06;BMGB4;BRBMGBACNPR0;CASH;4,15;4,35;4,23;4,17;;;1953;1293200
2020-04-06;BMGB4F;BRBMGBACNPR0;ODD LOT;4,1;4,35;4,23;4,3;;;505;12186
2020-04-06;BMIN3F;BRBMINACNOR4;ODD LOT;18,55;19,3;18,86;18,55;;;3;5
2020-04-06;BMIN4F;BRBMINACNPR1;ODD LOT;14,1;14,1;14,1;14,1;;;2;11
2020-04-06;BMKS3;BRBMKSACNOR9;CASH;185;194,25;186,54;194,25;;;4;6
2020-04-06;BMLC11B;BRBMLCCTF004;CASH;79;81,36;79,59;79,16;;;20;1112
2020-04-06;BNBR3;BRBNBRACNOR8;CASH;79,25;79,29;79,26;79,29;;;2;300
2020-04-06;BNBR3F;BRBNBRACNOR8;ODD LOT;75,58;79,46;76,2;79,46;;;21;131
2020-04-06;BNFS11;BRBNFSCTF000;CASH;107,88;109,99;108,06;109,51;;;25;173
2020-04-06;BOAC34;BRBOACBDR004;CASH;111,5;113,47;112,67;113,47;;;3;630
2020-04-06;BOAC34F;BRBOACBDR004;ODD LOT;108,65;111;109,43;111;;;3;3
2020-04-06;BOBR4;BRBOBRACNPR3;CASH;1,25;1,43;1,35;1,38;;;189;249600
2020-04-06;BOBR4F;BRBOBRACNPR3;ODD LOT;1,26;1,41;1,34;1,35;;;82;1423
2020-04-06;BOEI34;BRBOEIBDR003;CASH;765,6;765,9;765,75;765,6;;;2;20
2020-04-06;BOVA11;BRBOVACTF003;CASH;70,01;72,55;71,52;71,57;;;169639;13834440
2020-04-06;BOVA11F;BRBOVACTF003;ODD LOT;70,01;72,52;71,55;71,2;;;1397;4355
2020-04-06;BOVB11;BRBOVBCTF001;CASH;72,67;75,37;74,13;74,12;;;1850;529520
2020-04-06;BOVB11F;BRBOVBCTF001;ODD LOT;69,59;74,6;72,93;74,6;;;5;15
2020-04-06;BOVV11;BRBOVVCTF009;CASH;72,89;75,69;74,14;74,48;;;4219;1262540
2020-04-06;BOVV11F;BRBOVVCTF009;ODD LOT;70;75,9;74,02;72,9;;;92;288
2020-04-06;BOXP34;BRBOXPBDR008;CASH;47,45;47,45;47,45;47,45;;;1;70
2020-04-06;BPAC11;BRBPACUNT006;CASH;34,5;37,22;35,9;35,45;;;15213;4289300
2020-04-06;BPAC11F;BRBPACUNT006;ODD LOT;33,8;37,2;35,92;35,3;;;1141;26222
2020-04-06;BPAC3;BRBPACACNOR7;CASH;18,6;20;18,99;18,8;;;7;900
2020-04-06;BPAC3F;BRBPACACNOR7;ODD LOT;18,44;20,99;19,89;19,99;;;13;174
2020-04-06;BPAC5;BRBPACACNPA0;CASH;9,99;10,72;10,52;10,02;;;12;3000
2020-04-06;BPAC5F;BRBPACACNPA0;ODD LOT;9,51;10,99;10,53;9,51;;;18;303
2020-04-06;BPAN4;BRBPANACNPR1;CASH;4,3;4,61;4,46;4,49;;;5057;3183800
